timestamp,open,high,low,close,volume
2025-09-14 09:30:00+00:00,3.0885,3.0943,3.0858,3.0866,3730222.8
2025-09-14 09:45:00+00:00,3.0867,3.0895,3.0855,3.0887,1805631.6
2025-09-14 10:00:00+00:00,3.0888,3.0902,3.0814,3.0815,2785619.3
2025-09-14 10:15:00+00:00,3.0815,3.0874,3.0794,3.0798,2594989.9
2025-09-14 10:30:00+00:00,3.0797,3.0842,3.0797,3.0829,1752887.6
2025-09-14 10:45:00+00:00,3.0829,3.0859,3.0811,3.0836,1401564.0
2025-09-14 11:00:00+00:00,3.0837,3.0866,3.0805,3.0825,1819337.7
2025-09-14 11:15:00+00:00,3.0825,3.0836,3.0657,3.0673,11254441.5
2025-09-14 11:30:00+00:00,3.0674,3.0688,3.0564,3.0575,11998761.9
2025-09-14 11:45:00+00:00,3.0576,3.064,3.053,3.0577,7275992.6
2025-09-14 12:00:00+00:00,3.0576,3.0654,3.057,3.0631,5113627.2
2025-09-14 12:15:00+00:00,3.063,3.0639,3.0554,3.0607,4991372.6
2025-09-14 12:30:00+00:00,3.0607,3.0625,3.0461,3.0476,7334151.6
2025-09-14 12:45:00+00:00,3.0476,3.0515,3.038,3.049,11159493.7
2025-09-14 13:00:00+00:00,3.049,3.0517,3.0416,3.05,4682923.8
2025-09-14 13:15:00+00:00,3.05,3.0515,3.0395,3.0431,4969092.5
2025-09-14 13:30:00+00:00,3.043,3.0486,3.0385,3.0481,5238196.4
2025-09-14 13:45:00+00:00,3.048,3.0483,3.0232,3.0357,15625181.3
2025-09-14 14:00:00+00:00,3.0357,3.0483,3.0322,3.0444,5975416.1
2025-09-14 14:15:00+00:00,3.0444,3.0448,3.0201,3.0269,19801240.0
2025-09-14 14:30:00+00:00,3.0269,3.0315,3.0088,3.0113,19170587.5
2025-09-14 14:45:00+00:00,3.0114,3.0251,3.0082,3.0235,9823616.6
2025-09-14 15:00:00+00:00,3.0234,3.0274,3.0125,3.0168,7051694.7
2025-09-14 15:15:00+00:00,3.0169,3.0329,3.0169,3.0308,9660565.8
2025-09-14 15:30:00+00:00,3.0307,3.0374,3.0261,3.0293,5654221.8
2025-09-14 15:45:00+00:00,3.0293,3.0327,3.0268,3.0295,3293267.6
2025-09-14 16:00:00+00:00,3.0295,3.0414,3.0266,3.0359,6930570.4
2025-09-14 16:15:00+00:00,3.036,3.0428,3.0343,3.0414,3699940.9
2025-09-14 16:30:00+00:00,3.0414,3.0451,3.0384,3.0449,3465659.9
2025-09-14 16:45:00+00:00,3.0449,3.0458,3.0391,3.0417,3236194.9
2025-09-14 17:00:00+00:00,3.0417,3.0442,3.0369,3.0431,2623846.5
2025-09-14 17:15:00+00:00,3.0432,3.0524,3.0431,3.0516,4607853.5
2025-09-14 17:30:00+00:00,3.0517,3.0552,3.0499,3.0524,3688909.9
2025-09-14 17:45:00+00:00,3.0524,3.058,3.0523,3.0525,3474349.2
2025-09-14 18:00:00+00:00,3.0525,3.0531,3.0464,3.0475,3126500.2
2025-09-14 18:15:00+00:00,3.0474,3.0486,3.0407,3.0417,3368253.6
2025-09-14 18:30:00+00:00,3.0417,3.0442,3.0368,3.0377,2580210.5
2025-09-14 18:45:00+00:00,3.0376,3.0395,3.0312,3.0352,3910414.6
2025-09-14 19:00:00+00:00,3.0351,3.0403,3.0282,3.0383,4163462.8
2025-09-14 19:15:00+00:00,3.0382,3.0446,3.0375,3.0433,3962897.1
2025-09-14 19:30:00+00:00,3.0433,3.0458,3.0357,3.0385,4265962.4
2025-09-14 19:45:00+00:00,3.0386,3.0414,3.0315,3.0363,2617570.1
2025-09-14 20:00:00+00:00,3.0363,3.042,3.034,3.0406,2392621.5
2025-09-14 20:15:00+00:00,3.0406,3.0421,3.0366,3.0377,1362139.5
2025-09-14 20:30:00+00:00,3.0377,3.0395,3.0327,3.0392,1510874.8
2025-09-14 20:45:00+00:00,3.0392,3.04,3.0355,3.0366,1803505.5
2025-09-14 21:00:00+00:00,3.0367,3.0393,3.0252,3.0329,3175589.2
2025-09-14 21:15:00+00:00,3.0328,3.0396,3.0318,3.0363,2550297.7
2025-09-14 21:30:00+00:00,3.0362,3.0463,3.0362,3.0462,1997656.1
2025-09-14 21:45:00+00:00,3.0463,3.0513,3.0434,3.0468,3568530.8
2025-09-14 22:00:00+00:00,3.0469,3.0489,3.0384,3.039,4417521.6
2025-09-14 22:15:00+00:00,3.0391,3.0431,3.0374,3.0429,1475639.0
2025-09-14 22:30:00+00:00,3.043,3.0535,3.042,3.0512,4627496.7
2025-09-14 22:45:00+00:00,3.0512,3.056,3.0486,3.0494,3254161.8
2025-09-14 23:00:00+00:00,3.0494,3.0494,3.0325,3.0331,6675593.3
2025-09-14 23:15:00+00:00,3.0331,3.0382,3.0277,3.0308,4946405.7
2025-09-14 23:30:00+00:00,3.0308,3.0313,3.0236,3.0303,3442064.4
2025-09-14 23:45:00+00:00,3.0304,3.032,3.0237,3.0266,2871147.2
2025-09-15 00:00:00+00:00,3.0265,3.0374,3.0256,3.0345,4438483.4
2025-09-15 00:15:00+00:00,3.0344,3.0436,3.0276,3.0422,2987024.4
2025-09-15 00:30:00+00:00,3.0422,3.043,3.0324,3.0332,2837256.4
2025-09-15 00:45:00+00:00,3.0332,3.0393,3.0315,3.0336,2538994.6
2025-09-15 01:00:00+00:00,3.0335,3.0349,3.0173,3.0174,4388479.4
2025-09-15 01:15:00+00:00,3.0173,3.0312,3.0105,3.0312,7396545.7
2025-09-15 01:30:00+00:00,3.0312,3.0468,3.0309,3.041,6799761.7
2025-09-15 01:45:00+00:00,3.0411,3.0462,3.0356,3.0385,2577444.3
2025-09-15 02:00:00+00:00,3.0385,3.0478,3.0384,3.046,3578053.5
2025-09-15 02:15:00+00:00,3.0459,3.0485,3.0403,3.0409,2295805.6
2025-09-15 02:30:00+00:00,3.0409,3.0409,3.0312,3.0364,2409079.0
2025-09-15 02:45:00+00:00,3.0364,3.0407,3.033,3.0345,1564207.4
2025-09-15 03:00:00+00:00,3.0345,3.0452,3.0332,3.0428,2271524.8
2025-09-15 03:15:00+00:00,3.0428,3.0454,3.0387,3.0408,2185949.3
2025-09-15 03:30:00+00:00,3.0407,3.0468,3.0383,3.0451,1579520.2
2025-09-15 03:45:00+00:00,3.0451,3.0515,3.0451,3.0468,2090100.8
2025-09-15 04:00:00+00:00,3.0468,3.0493,3.0431,3.0445,2439162.0
2025-09-15 04:15:00+00:00,3.0445,3.0567,3.0422,3.0519,5105532.5
2025-09-15 04:30:00+00:00,3.052,3.0545,3.0482,3.0523,2230959.0
2025-09-15 04:45:00+00:00,3.0524,3.0555,3.0485,3.0496,2039715.0
2025-09-15 05:00:00+00:00,3.0497,3.0597,3.0475,3.059,2775535.0
2025-09-15 05:15:00+00:00,3.059,3.0647,3.0569,3.0621,6024921.6
2025-09-15 05:30:00+00:00,3.062,3.064,3.0595,3.0599,2150631.9
2025-09-15 05:45:00+00:00,3.0599,3.0655,3.0594,3.0646,2921310.8
2025-09-15 06:00:00+00:00,3.0646,3.065,3.0584,3.0596,4143684.1
2025-09-15 06:15:00+00:00,3.0597,3.0597,3.0444,3.0454,7555949.4
2025-09-15 06:30:00+00:00,3.0453,3.0485,3.0289,3.0337,8604079.4
2025-09-15 06:45:00+00:00,3.0337,3.0356,3.0229,3.0339,6516134.6
2025-09-15 07:00:00+00:00,3.0338,3.0415,3.0328,3.0411,4076055.8
2025-09-15 07:15:00+00:00,3.0412,3.0471,3.0336,3.0339,4994244.7
2025-09-15 07:30:00+00:00,3.0339,3.0339,3.0101,3.022,15893831.4
2025-09-15 07:45:00+00:00,3.0221,3.0274,3.0183,3.0213,6925246.3
2025-09-15 08:00:00+00:00,3.0212,3.0224,2.967,2.9888,53304418.1
2025-09-15 08:15:00+00:00,2.9888,2.994,2.9809,2.9841,10929643.7
2025-09-15 08:30:00+00:00,2.9842,2.9897,2.9727,2.98,10228244.7
2025-09-15 08:45:00+00:00,2.98,2.9807,2.954,2.958,23349749.6
2025-09-15 09:00:00+00:00,2.958,2.9807,2.9518,2.9718,19763791.5
2025-09-15 09:15:00+00:00,2.9717,2.9811,2.9651,2.9777,9876400.0
2025-09-15 09:30:00+00:00,2.9777,2.9827,2.9758,2.9795,4770291.0
2025-09-15 09:45:00+00:00,2.9796,2.9804,2.9742,2.9758,4238775.6
2025-09-15 10:00:00+00:00,2.9758,2.9766,2.9653,2.9685,5572527.3
2025-09-15 10:15:00+00:00,2.9684,2.9742,2.9665,2.9723,4074781.5
2025-09-15 10:30:00+00:00,2.9723,2.9779,2.9671,2.9763,3543589.4
2025-09-15 10:45:00+00:00,2.9763,2.9804,2.9733,2.9779,3281587.5
2025-09-15 11:00:00+00:00,2.9779,2.988,2.9756,2.9879,5034817.3
2025-09-15 11:15:00+00:00,2.988,2.9936,2.9826,2.9881,5895813.5
2025-09-15 11:30:00+00:00,2.988,2.9939,2.9853,2.9921,3683746.1
2025-09-15 11:45:00+00:00,2.9922,2.9988,2.9893,2.9976,4449215.8
2025-09-15 12:00:00+00:00,2.9976,2.9989,2.9851,2.9922,5406140.0
2025-09-15 12:15:00+00:00,2.9922,2.9991,2.9863,2.9866,3747429.5
2025-09-15 12:30:00+00:00,2.9866,2.9951,2.9859,2.9941,3424016.2
2025-09-15 12:45:00+00:00,2.9941,2.9973,2.9854,2.9881,7237107.3
2025-09-15 13:00:00+00:00,2.9881,2.9926,2.9828,2.9906,5632036.9
2025-09-15 13:15:00+00:00,2.9907,3.0064,2.9872,3.0055,5155004.9
2025-09-15 13:30:00+00:00,3.0056,3.0419,3.005,3.0156,29120711.0
2025-09-15 13:45:00+00:00,3.0155,3.035,3.0136,3.0208,12964885.6
2025-09-15 14:00:00+00:00,3.0208,3.0268,3.0046,3.0256,12894554.7
2025-09-15 14:15:00+00:00,3.0255,3.0295,3.0133,3.0271,7268982.0
2025-09-15 14:30:00+00:00,3.0271,3.0283,3.0055,3.0123,6753286.4
2025-09-15 14:45:00+00:00,3.0124,3.0175,3.0033,3.0041,5076713.9
2025-09-15 15:00:00+00:00,3.0042,3.0145,3.0039,3.0067,5835495.2
2025-09-15 15:15:00+00:00,3.0067,3.0394,2.9988,3.0245,24879237.4
2025-09-15 15:30:00+00:00,3.0246,3.0254,3.0059,3.0094,16020480.5
2025-09-15 15:45:00+00:00,3.0093,3.0292,3.005,3.0263,10370530.7
2025-09-15 16:00:00+00:00,3.0262,3.0347,3.0208,3.0233,13107767.7
2025-09-15 16:15:00+00:00,3.0234,3.0278,3.0125,3.0169,7065985.7
2025-09-15 16:30:00+00:00,3.0168,3.025,3.0137,3.0249,4510275.4
2025-09-15 16:45:00+00:00,3.0249,3.0257,3.0008,3.0048,6651560.2
2025-09-15 17:00:00+00:00,3.0049,3.0136,3.0031,3.0109,4275103.1
2025-09-15 17:15:00+00:00,3.011,3.0155,2.9944,2.9999,7663525.9
2025-09-15 17:30:00+00:00,3.0,3.0047,2.9908,3.0029,6286859.0
2025-09-15 17:45:00+00:00,3.0029,3.0086,2.9951,3.0078,4722480.7
2025-09-15 18:00:00+00:00,3.0078,3.0087,2.9961,3.0,3535218.5
2025-09-15 18:15:00+00:00,3.0,3.0029,2.9939,2.9962,3557456.4
2025-09-15 18:30:00+00:00,2.9962,3.0031,2.9951,2.9967,2511566.6
2025-09-15 18:45:00+00:00,2.9967,3.0103,2.9942,3.007,3394168.0
2025-09-15 19:00:00+00:00,3.007,3.015,2.9988,3.0008,4045534.8
2025-09-15 19:15:00+00:00,3.0009,3.0014,2.9923,2.9934,3818282.2
2025-09-15 19:30:00+00:00,2.9933,3.0018,2.9843,3.0004,7425213.1
2025-09-15 19:45:00+00:00,3.0003,3.0024,2.986,2.9864,6510115.2
2025-09-15 20:00:00+00:00,2.9864,2.9963,2.9785,2.9946,7628984.9
2025-09-15 20:15:00+00:00,2.9945,2.9963,2.9864,2.9888,2554705.8
2025-09-15 20:30:00+00:00,2.9888,2.9902,2.9848,2.9895,1707081.5
2025-09-15 20:45:00+00:00,2.9895,2.9973,2.9883,2.9966,1920528.3
2025-09-15 21:00:00+00:00,2.9967,2.9978,2.9886,2.9903,1909319.0
2025-09-15 21:15:00+00:00,2.9904,2.9988,2.9899,2.9987,1497514.3
2025-09-15 21:30:00+00:00,2.9987,3.0029,2.996,3.0015,1498728.2
2025-09-15 21:45:00+00:00,3.0014,3.0027,2.9975,2.9978,1898665.5
2025-09-15 22:00:00+00:00,2.9978,2.9998,2.9871,2.9918,6498106.3
2025-09-15 22:15:00+00:00,2.9919,2.9967,2.9902,2.9953,1570571.3
2025-09-15 22:30:00+00:00,2.9953,2.996,2.9856,2.9877,1823909.1
2025-09-15 22:45:00+00:00,2.9878,2.9904,2.9858,2.9899,1700634.8
2025-09-15 23:00:00+00:00,2.99,2.99,2.9837,2.9872,1787361.1
2025-09-15 23:15:00+00:00,2.9872,2.9963,2.9863,2.9956,1914387.7
2025-09-15 23:30:00+00:00,2.9956,2.9972,2.9926,2.9937,2670894.5
2025-09-15 23:45:00+00:00,2.9938,2.9965,2.9904,2.9957,1522032.4
2025-09-16 00:00:00+00:00,2.9957,2.9957,2.9876,2.9877,5057627.1
2025-09-16 00:15:00+00:00,2.9877,2.9905,2.9786,2.9814,5222231.1
2025-09-16 00:30:00+00:00,2.9814,2.9856,2.9801,2.9835,2464800.6
2025-09-16 00:45:00+00:00,2.9834,2.985,2.9756,2.9849,3779261.8
2025-09-16 01:00:00+00:00,2.985,2.9973,2.984,2.9909,3527986.3
2025-09-16 01:15:00+00:00,2.9909,2.998,2.9907,2.9942,2786589.5
2025-09-16 01:30:00+00:00,2.9942,2.997,2.9856,2.9872,3889576.5
2025-09-16 01:45:00+00:00,2.9872,2.9932,2.9819,2.9837,3690169.0
2025-09-16 02:00:00+00:00,2.9836,2.9893,2.9804,2.9872,2238146.7
2025-09-16 02:15:00+00:00,2.9873,2.9922,2.9847,2.9849,1724133.3
2025-09-16 02:30:00+00:00,2.9849,2.9908,2.9822,2.9835,1698621.4
2025-09-16 02:45:00+00:00,2.9835,2.984,2.9782,2.9782,1813360.0
2025-09-16 03:00:00+00:00,2.9782,2.9828,2.977,2.9794,2258724.8
2025-09-16 03:15:00+00:00,2.9793,2.9833,2.9778,2.9796,1883696.6
2025-09-16 03:30:00+00:00,2.9796,2.9893,2.9794,2.9844,2636041.2
2025-09-16 03:45:00+00:00,2.9845,2.9852,2.9775,2.9776,1790885.2
2025-09-16 04:00:00+00:00,2.9777,2.9802,2.9679,2.9693,5509040.3
2025-09-16 04:15:00+00:00,2.9694,2.9756,2.9623,2.9756,5229629.9
2025-09-16 04:30:00+00:00,2.9755,2.9766,2.9666,2.9706,2433751.0
2025-09-16 04:45:00+00:00,2.9705,2.9818,2.9684,2.9801,2653934.2
2025-09-16 05:00:00+00:00,2.98,2.9918,2.9781,2.9883,4225459.4
2025-09-16 05:15:00+00:00,2.9883,2.9921,2.9839,2.9899,3798101.2
2025-09-16 05:30:00+00:00,2.9899,2.9958,2.9883,2.9957,2561463.5
2025-09-16 05:45:00+00:00,2.9958,3.0064,2.993,3.0031,6438295.5
2025-09-16 06:00:00+00:00,3.0032,3.0041,2.9952,3.0015,7332617.9
2025-09-16 06:15:00+00:00,3.0014,3.0028,2.9886,2.9895,4439899.4
2025-09-16 06:30:00+00:00,2.9894,2.9895,2.9772,2.9821,5298053.7
2025-09-16 06:45:00+00:00,2.982,2.9855,2.9798,2.9822,2287693.3
2025-09-16 07:00:00+00:00,2.9823,2.988,2.9823,2.9861,2636649.0
2025-09-16 07:15:00+00:00,2.986,2.9933,2.9851,2.9922,2885685.4
2025-09-16 07:30:00+00:00,2.9922,2.9954,2.9885,2.9953,2876275.1
2025-09-16 07:45:00+00:00,2.9954,3.0129,2.9942,3.0062,8295552.2
2025-09-16 08:00:00+00:00,3.0062,3.0152,3.0022,3.0144,4103464.3
2025-09-16 08:15:00+00:00,3.0144,3.023,3.0144,3.0185,7491836.3
2025-09-16 08:30:00+00:00,3.0186,3.0297,3.0157,3.0207,7112666.0
2025-09-16 08:45:00+00:00,3.0206,3.0487,3.0181,3.0331,15673594.3
2025-09-16 09:00:00+00:00,3.0332,3.0376,3.0264,3.0301,6902414.8
2025-09-16 09:15:00+00:00,3.0302,3.038,3.0253,3.0268,4265751.5
2025-09-16 09:30:00+00:00,3.0268,3.0316,3.0201,3.0214,4383594.7
2025-09-16 09:45:00+00:00,3.0214,3.028,3.02,3.0279,2950367.6
2025-09-16 10:00:00+00:00,3.028,3.0315,3.0225,3.0273,2942233.1
2025-09-16 10:15:00+00:00,3.0273,3.033,3.0245,3.0313,2544655.6
2025-09-16 10:30:00+00:00,3.0312,3.0338,3.0252,3.0285,2536091.0
2025-09-16 10:45:00+00:00,3.0284,3.0346,3.0154,3.0202,5684476.6
2025-09-16 11:00:00+00:00,3.0202,3.029,3.0198,3.0256,3440501.3
2025-09-16 11:15:00+00:00,3.0257,3.0322,3.0241,3.0273,2444656.8
2025-09-16 11:30:00+00:00,3.0272,3.033,3.0268,3.0291,1975989.4
2025-09-16 11:45:00+00:00,3.029,3.0305,3.0264,3.0276,1577475.1
2025-09-16 12:00:00+00:00,3.0277,3.0296,3.0234,3.0285,2842562.3
2025-09-16 12:15:00+00:00,3.0285,3.0354,3.0272,3.0309,4639378.9
2025-09-16 12:30:00+00:00,3.031,3.0363,3.0288,3.0338,3396871.1
2025-09-16 12:45:00+00:00,3.0339,3.039,3.0296,3.0361,3502421.1
2025-09-16 13:00:00+00:00,3.0361,3.0422,3.0343,3.0343,4159448.7
2025-09-16 13:15:00+00:00,3.0344,3.0468,3.0327,3.0432,6197445.5
2025-09-16 13:30:00+00:00,3.0432,3.0449,3.018,3.0195,10696741.3
2025-09-16 13:45:00+00:00,3.0195,3.0247,2.9982,3.0232,29157423.3
2025-09-16 14:00:00+00:00,3.0231,3.0232,3.0021,3.0105,11915708.2
2025-09-16 14:15:00+00:00,3.0105,3.0221,3.0046,3.02,12739220.0
2025-09-16 14:30:00+00:00,3.02,3.0223,3.0131,3.0182,5510301.5
2025-09-16 14:45:00+00:00,3.0181,3.03,3.0173,3.0271,3628146.7
2025-09-16 15:00:00+00:00,3.0272,3.0288,3.0196,3.0217,3843535.5
2025-09-16 15:15:00+00:00,3.0216,3.0335,3.0214,3.0306,4404371.4
2025-09-16 15:30:00+00:00,3.0306,3.0333,3.0272,3.0307,2118007.2
2025-09-16 15:45:00+00:00,3.0307,3.0405,3.029,3.0377,6189334.2
2025-09-16 16:00:00+00:00,3.0377,3.039,3.0303,3.0359,6333370.9
2025-09-16 16:15:00+00:00,3.0359,3.0379,3.0289,3.0354,3598829.8
2025-09-16 16:30:00+00:00,3.0355,3.0428,3.0351,3.0396,4251487.2
2025-09-16 16:45:00+00:00,3.0396,3.0495,3.0375,3.0453,4601771.1
2025-09-16 17:00:00+00:00,3.0453,3.0537,3.0442,3.0535,7471886.9
2025-09-16 17:15:00+00:00,3.0535,3.0577,3.045,3.0475,6135768.5
2025-09-16 17:30:00+00:00,3.0475,3.0505,3.0405,3.0434,5726854.6
2025-09-16 17:45:00+00:00,3.0435,3.0499,3.0415,3.0458,3341937.3
2025-09-16 18:00:00+00:00,3.0458,3.0502,3.0434,3.0461,2944291.2
2025-09-16 18:15:00+00:00,3.0462,3.05,3.0415,3.0434,2420612.0
2025-09-16 18:30:00+00:00,3.0434,3.0443,3.0341,3.0382,5924794.7
2025-09-16 18:45:00+00:00,3.0382,3.0407,3.0354,3.0386,1771592.5
2025-09-16 19:00:00+00:00,3.0385,3.0426,3.0343,3.0399,3003130.9
2025-09-16 19:15:00+00:00,3.04,3.0428,3.035,3.0381,2602702.7
2025-09-16 19:30:00+00:00,3.0381,3.0395,3.0337,3.0367,2434877.1
2025-09-16 19:45:00+00:00,3.0367,3.0523,3.0367,3.0506,7684919.0
2025-09-16 20:00:00+00:00,3.0507,3.0507,3.0448,3.0466,4719751.4
2025-09-16 20:15:00+00:00,3.0467,3.0482,3.0402,3.0445,2301492.9
2025-09-16 20:30:00+00:00,3.0445,3.0478,3.0422,3.0473,1158867.3
2025-09-16 20:45:00+00:00,3.0473,3.0484,3.0445,3.0456,965617.7
2025-09-16 21:00:00+00:00,3.0456,3.0505,3.0452,3.0456,1895675.2
2025-09-16 21:15:00+00:00,3.0455,3.05,3.0452,3.0482,1622736.1
2025-09-16 21:30:00+00:00,3.0482,3.0552,3.048,3.0521,2598749.3
2025-09-16 21:45:00+00:00,3.0521,3.0542,3.0489,3.0528,1740360.4
2025-09-16 22:00:00+00:00,3.0528,3.0568,3.0518,3.0545,2926383.0
2025-09-16 22:15:00+00:00,3.0545,3.055,3.0481,3.0485,1981048.7
2025-09-16 22:30:00+00:00,3.0484,3.0496,3.0448,3.0489,1562213.4
2025-09-16 22:45:00+00:00,3.0489,3.05,3.0457,3.0458,1137525.0
2025-09-16 23:00:00+00:00,3.0457,3.0468,3.0422,3.0425,1749321.5
2025-09-16 23:15:00+00:00,3.0424,3.0436,3.0391,3.0399,2204703.4
2025-09-16 23:30:00+00:00,3.0399,3.0414,3.035,3.037,2676046.5
2025-09-16 23:45:00+00:00,3.0369,3.038,3.034,3.0364,1416391.9
2025-09-17 00:00:00+00:00,3.0364,3.0388,3.032,3.0338,2963350.5
2025-09-17 00:15:00+00:00,3.0338,3.0399,3.0338,3.0383,2164671.1
2025-09-17 00:30:00+00:00,3.0383,3.0414,3.0364,3.04,1337107.3
2025-09-17 00:45:00+00:00,3.0401,3.0401,3.033,3.0346,1813478.5
2025-09-17 01:00:00+00:00,3.0346,3.039,3.033,3.0389,1996763.8
2025-09-17 01:15:00+00:00,3.0389,3.044,3.0366,3.0436,2258007.9
2025-09-17 01:30:00+00:00,3.0436,3.0442,3.0359,3.036,1796078.6
2025-09-17 01:45:00+00:00,3.0361,3.0389,3.033,3.0389,2521783.8
2025-09-17 02:00:00+00:00,3.0389,3.0389,3.0334,3.0348,1527684.0
2025-09-17 02:15:00+00:00,3.0348,3.0376,3.03,3.0315,3578956.0
2025-09-17 02:30:00+00:00,3.0315,3.0433,3.0301,3.0388,13199251.5
2025-09-17 02:45:00+00:00,3.0388,3.0466,3.0358,3.0362,5230236.9
2025-09-17 03:00:00+00:00,3.0361,3.0363,3.0301,3.0305,4392468.1
2025-09-17 03:15:00+00:00,3.0306,3.0348,3.0281,3.0303,5765004.1
2025-09-17 03:30:00+00:00,3.0303,3.0314,3.0181,3.0209,7144296.2
2025-09-17 03:45:00+00:00,3.0209,3.0214,3.0143,3.0152,5990510.2
2025-09-17 04:00:00+00:00,3.0153,3.0182,3.0133,3.0162,3331487.7
2025-09-17 04:15:00+00:00,3.0162,3.017,3.0088,3.0093,4518314.8
2025-09-17 04:30:00+00:00,3.0093,3.0116,3.0061,3.0093,2608812.7
2025-09-17 04:45:00+00:00,3.0093,3.0103,3.0043,3.0098,3577236.9
2025-09-17 05:00:00+00:00,3.0097,3.0149,3.0092,3.0146,3894860.6
2025-09-17 05:15:00+00:00,3.0146,3.0158,3.0062,3.0065,6592215.7
2025-09-17 05:30:00+00:00,3.0066,3.0142,3.0066,3.0134,2191863.3
2025-09-17 05:45:00+00:00,3.0135,3.0199,3.0051,3.0189,5638489.5
2025-09-17 06:00:00+00:00,3.0189,3.02,3.0158,3.018,3917605.0
2025-09-17 06:15:00+00:00,3.018,3.0207,3.0125,3.015,3286370.9
2025-09-17 06:30:00+00:00,3.0149,3.0214,3.0139,3.0213,2206141.8
2025-09-17 06:45:00+00:00,3.0213,3.0241,3.0187,3.0221,2663963.1
2025-09-17 07:00:00+00:00,3.0221,3.025,3.019,3.0245,2501337.5
2025-09-17 07:15:00+00:00,3.0245,3.0375,3.0238,3.035,6796370.8
2025-09-17 07:30:00+00:00,3.035,3.0367,3.0332,3.0337,3427675.5
2025-09-17 07:45:00+00:00,3.0336,3.0357,3.0319,3.0329,1582371.3
2025-09-17 08:00:00+00:00,3.0329,3.0329,3.0185,3.0185,6194761.0
2025-09-17 08:15:00+00:00,3.0185,3.0215,3.0166,3.0197,2648239.4
2025-09-17 08:30:00+00:00,3.0198,3.0199,3.0122,3.0138,4874533.8
2025-09-17 08:45:00+00:00,3.0138,3.0201,3.0136,3.0189,2272476.6
2025-09-17 09:00:00+00:00,3.0188,3.0189,3.0146,3.0161,2682951.7
2025-09-17 09:15:00+00:00,3.0161,3.0162,3.0124,3.0154,1787008.7
2025-09-17 09:30:00+00:00,3.0155,3.0158,3.0127,3.0131,2076056.8
2025-09-17 09:45:00+00:00,3.013,3.0164,3.013,3.0132,1475497.2
2025-09-17 10:00:00+00:00,3.0132,3.0173,3.0129,3.0149,1930725.0
2025-09-17 10:15:00+00:00,3.0148,3.0178,3.0012,3.0058,9219580.0
2025-09-17 10:30:00+00:00,3.0058,3.0097,3.0042,3.0085,2203663.9
2025-09-17 10:45:00+00:00,3.0085,3.0117,3.0067,3.0112,3678136.4
2025-09-17 11:00:00+00:00,3.0112,3.013,3.0083,3.012,2344412.5
2025-09-17 11:15:00+00:00,3.012,3.0122,3.0054,3.0109,3506239.2
2025-09-17 11:30:00+00:00,3.0109,3.011,3.0066,3.0072,1274615.1
2025-09-17 11:45:00+00:00,3.0073,3.0103,3.0066,3.0073,1907207.5
2025-09-17 12:00:00+00:00,3.0074,3.016,3.0066,3.0158,2659649.6
2025-09-17 12:15:00+00:00,3.0158,3.0215,3.012,3.0198,4473965.8
2025-09-17 12:30:00+00:00,3.0198,3.0228,3.0169,3.0201,2803585.3
2025-09-17 12:45:00+00:00,3.02,3.0244,3.0178,3.0225,2470671.3
2025-09-17 13:00:00+00:00,3.0225,3.0242,3.0166,3.0182,3362141.1
2025-09-17 13:15:00+00:00,3.0182,3.0292,3.0177,3.0286,2650930.6
2025-09-17 13:30:00+00:00,3.0285,3.0365,3.0186,3.0214,6841063.5
2025-09-17 13:45:00+00:00,3.0214,3.0315,3.017,3.0215,4420052.0
2025-09-17 14:00:00+00:00,3.0216,3.0291,3.0172,3.0284,5018995.5
2025-09-17 14:15:00+00:00,3.0285,3.0289,3.0155,3.0197,5437876.5
2025-09-17 14:30:00+00:00,3.0197,3.0221,3.011,3.011,5785306.0
2025-09-17 14:45:00+00:00,3.011,3.0155,3.0069,3.0125,4250806.4
2025-09-17 15:00:00+00:00,3.0125,3.0186,3.0116,3.0176,2502945.7
2025-09-17 15:15:00+00:00,3.0176,3.0222,3.0148,3.0156,1690242.4
2025-09-17 15:30:00+00:00,3.0156,3.0213,3.0152,3.0212,1985002.7
2025-09-17 15:45:00+00:00,3.0213,3.0244,3.0181,3.0214,2017606.8
2025-09-17 16:00:00+00:00,3.0213,3.0213,3.009,3.0124,3894039.2
2025-09-17 16:15:00+00:00,3.0125,3.016,3.0085,3.0159,2331918.2
2025-09-17 16:30:00+00:00,3.0159,3.0182,3.0114,3.0173,1775739.3
2025-09-17 16:45:00+00:00,3.0173,3.0232,3.016,3.0206,2339264.1
2025-09-17 17:00:00+00:00,3.0206,3.0222,3.0165,3.0192,1737772.8
2025-09-17 17:15:00+00:00,3.0192,3.0278,3.0179,3.0276,2543456.1
2025-09-17 17:30:00+00:00,3.0277,3.0467,3.0277,3.0397,13361980.1
2025-09-17 17:45:00+00:00,3.0398,3.0675,3.0151,3.0194,17323342.2
2025-09-17 18:00:00+00:00,3.0163,3.064,3.01,3.0158,52869172.3
2025-09-17 18:15:00+00:00,3.0157,3.0405,3.004,3.0362,21118018.4
2025-09-17 18:30:00+00:00,3.0362,3.037,2.9891,2.9927,28231952.7
2025-09-17 18:45:00+00:00,2.9927,3.0072,2.9803,2.9965,25594931.8
2025-09-17 19:00:00+00:00,2.9964,3.03,2.9933,3.0182,22613285.9
2025-09-17 19:15:00+00:00,3.0183,3.0333,3.0092,3.0268,13084082.8
